fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,SkuNbr,ShipToCode,Issued Quantity
2015,12,SEPTEMBER,70342614,CD3L,12 
2015,12,SEPTEMBER,70344814,CD3L,1 
2015,12,SEPTEMBER,70345984,CD3L,72 
2015,12,SEPTEMBER,70347374,CD3L,12 
2015,12,SEPTEMBER,70348034,CD3L,24 
2015,12,SEPTEMBER,70350354,CD3L,12 
2015,12,SEPTEMBER,70352994,CD3L,24 
2015,12,SEPTEMBER,70353204,CD3L,2 
2015,12,SEPTEMBER,70353594,CD3L,253 
2015,12,SEPTEMBER,70354614,CD3L,48 
2015,12,SEPTEMBER,70355464,CD3L,66 
2015,12,SEPTEMBER,70359864,CD3L,12 
2015,12,SEPTEMBER,70359904,CD3L,12 
2015,12,SEPTEMBER,70440486,CD3L,0 
2015,12,SEPTEMBER,70553674,CD3L,36 
2015,12,SEPTEMBER,70554934,CD3L,12 
2015,12,SEPTEMBER,70660524,CD3L,48 
2015,12,SEPTEMBER,70663594,CD3L,12 
2015,12,SEPTEMBER,70771284,CD3L,21 
2015,12,SEPTEMBER,70776994,CD3L,48 
2015,12,SEPTEMBER,70777596,CD3L,132 
2015,12,SEPTEMBER,72770023,CD3L,8 
2015,12,SEPTEMBER,72772113,CD3L,12 
2015,12,SEPTEMBER,73773518,CD3L,10 
2015,12,SEPTEMBER,74771044,CD3L,2 
2015,12,SEPTEMBER,74773154,CD3L,24 
2015,12,SEPTEMBER,74775334,CD3L,12 
2015,12,SEPTEMBER,75754536,3L,"4,800 "
2015,12,SEPTEMBER,75770093,CD3L,108 
2015,12,SEPTEMBER,78770984,CD3L,24 
2015,12,SEPTEMBER,78775174,CD3L,10 
2015,12,SEPTEMBER,78776083,CD3L,25 
2015,12,SEPTEMBER,79CN0115,3L,20 
2015,12,SEPTEMBER,79NR2576,3L,25 
2015,12,SEPTEMBER,79NR7817,3L,50 
2015,12,SEPTEMBER,79PKCN36,3L,450 
2015,12,SEPTEMBER,80779993,CD3M,0 
2015,12,SEPTEMBER,81100004,CD3L,3 
2015,12,SEPTEMBER,81200006,CD3L,58 
2015,12,SEPTEMBER,05170000,3P,"3,648 "
2015,12,SEPTEMBER,05171000,3P,"4,725 "
2015,12,SEPTEMBER,06110142,3D,216 
2015,12,SEPTEMBER,06142012,3D,135 
2015,12,SEPTEMBER,06159171,3D,500 
2015,12,SEPTEMBER,06159175,3D,200 
2015,12,SEPTEMBER,06159176,3D,"3,460 "
2015,12,SEPTEMBER,06159201,3D,72 
2015,12,SEPTEMBER,06160076,3D,"1,386 "
2015,12,SEPTEMBER,06160130,3D,50 
2015,12,SEPTEMBER,06160300,3D,30 
2015,12,SEPTEMBER,06160482,3P,24 
2015,12,SEPTEMBER,06160701,3D,360 
2015,12,SEPTEMBER,06166191,3D,95 
2015,12,SEPTEMBER,06167081,3D,226 
2015,12,SEPTEMBER,06770463,CD3D,13 
2015,12,SEPTEMBER,06770533,CD3D,4 
2015,12,SEPTEMBER,06771000,CD3D,5 
2015,12,SEPTEMBER,06771000,CD3D,0 
2015,12,SEPTEMBER,06771000,CD3P,1 
2015,12,SEPTEMBER,06771000,CD3D,4 
2015,12,SEPTEMBER,06771000,CD3D,2 
2015,12,SEPTEMBER,06771000,CD3D,600 
2015,12,SEPTEMBER,06771000,CD3P,12 
2015,12,SEPTEMBER,06771000,CD3D,1 
2015,12,SEPTEMBER,06771000,CD3D,3 
2015,12,SEPTEMBER,06771000,CD3D,5 
2015,12,SEPTEMBER,06771000,CD3D,1 
2015,12,SEPTEMBER,06771000,CD3P,1 
2015,12,SEPTEMBER,06771000,CD3D,1 
2015,12,SEPTEMBER,06771000,CD3D,2 
2015,12,SEPTEMBER,81BL1000,CD3L,13 
2015,12,SEPTEMBER,81CN0806,CD3L,5 
2015,12,SEPTEMBER,81NR0006,CD3L,2 
2015,12,SEPTEMBER,81NR0134,CD3L,6 
2015,12,SEPTEMBER,81NR0214,CD3L,1 
2015,12,SEPTEMBER,81NR3164,CD3L,2 
2015,12,SEPTEMBER,81NR3525,CD3L,173 
2015,12,SEPTEMBER,81NR3726,CD3L,10 
2015,12,SEPTEMBER,81NR4536,CD3L,2 
2015,12,SEPTEMBER,81NR7965,CD3L,5 
2015,12,SEPTEMBER,81NR9656,CD3L,16 
2015,12,SEPTEMBER,83108764,CD3L,2 
2015,12,SEPTEMBER,83109184,CD3L,85 
2015,12,SEPTEMBER,83109444,CD3L,2 
2015,12,SEPTEMBER,83110024,CD3L,14 
2015,12,SEPTEMBER,83137964,CD3L,16 
2015,12,SEPTEMBER,83138114,CD3L,6 
2015,12,SEPTEMBER,83138604,CD3L,2 
2015,12,SEPTEMBER,83745294,CD3L,11 
2015,12,SEPTEMBER,01110062,3P,"3,168 "
2015,12,SEPTEMBER,04110002,3P,57 
2015,12,SEPTEMBER,04127045,3P,120 
2015,12,SEPTEMBER,04127050,3P,140 
2015,12,SEPTEMBER,04771000,CD3P,5 
2015,12,SEPTEMBER,04772845,CD3P,1 
2015,2,NOVEMBER,09110072,3D,30 
2015,2,NOVEMBER,09116040,3D,144 
2015,2,NOVEMBER,09150494,3D,66 
2015,2,NOVEMBER,09160030,3D,10 
2015,2,NOVEMBER,09162012,3D,60 
2015,2,NOVEMBER,09169050,3D,"3,300 "
2015,2,NOVEMBER,09770320,CD3D,0 
2015,2,NOVEMBER,09771604,CD3M,16 
2015,2,NOVEMBER,09772028,CD3D,7 
2015,2,NOVEMBER,10120003,3D,33 
2015,2,NOVEMBER,10770804,CD3D,3 
2015,2,NOVEMBER,70113614,3L,144 
2015,2,NOVEMBER,70120234,3L,144 
2015,2,NOVEMBER,70123144,3L,60 
2015,2,NOVEMBER,70331834,CD3L,24 
2015,2,NOVEMBER,70332684,CD3L,12 
2015,2,NOVEMBER,70332834,CD3L,6 
2015,2,NOVEMBER,70334184,CD3L,48 
2015,2,NOVEMBER,70335874,CD3L,12 
2015,2,NOVEMBER,70338364,CD3L,54 
2015,2,NOVEMBER,70340002,CD3L,24 
2015,2,NOVEMBER,70343834,CD3L,384 
2015,2,NOVEMBER,70344554,CD3L,34 
2015,2,NOVEMBER,70346294,CD3L,60 
2015,12,SEPTEMBER,05172013,3P,192 
2015,12,SEPTEMBER,06110056,3D,60 
2015,12,SEPTEMBER,06110150,3D,80 
2015,12,SEPTEMBER,06166026,3D,15 
2015,12,SEPTEMBER,06167015,3D,56 
2015,12,SEPTEMBER,06168043,3D,19 
2015,12,SEPTEMBER,06770666,CD3D,20 
2015,12,SEPTEMBER,06771000,CD3D,18 
2015,12,SEPTEMBER,06771000,CD3D,0 
2015,12,SEPTEMBER,06771000,CD3D,2 
2015,12,SEPTEMBER,06771002,CD3D,5 
2015,12,SEPTEMBER,06771644,CD3D,8 
2015,12,SEPTEMBER,06772224,CD3D,2 
2015,12,SEPTEMBER,06772271,CD3D,18 
2015,12,SEPTEMBER,06772276,CD3D,3 
2015,12,SEPTEMBER,06772377,CD3D,4 
2015,12,SEPTEMBER,06775232,CD3D,1 
2015,12,SEPTEMBER,06778046,CD3D,24 
2015,12,SEPTEMBER,06778590,CD3D,2 
2015,12,SEPTEMBER,77115572,3L,720 
2015,12,SEPTEMBER,77770084,CD3L,0 
2015,12,SEPTEMBER,78770084,CD3L,30 
2015,12,SEPTEMBER,78770854,CD3L,171 
2015,12,SEPTEMBER,78771004,CD3L,84 
2015,12,SEPTEMBER,79BL2380,3L,136 
2015,12,SEPTEMBER,79BL8880,3L,336 
2015,12,SEPTEMBER,79NR7236,3L,100 
2015,12,SEPTEMBER,80770506,CD3M,3 
2015,12,SEPTEMBER,80777347,CD3M,2 
2015,12,SEPTEMBER,80807053,3D,48 
2015,12,SEPTEMBER,80807889,3D,14 
2015,12,SEPTEMBER,81100004,CD3L,3 
2015,12,SEPTEMBER,81100004,CD3L,12 
2015,12,SEPTEMBER,81BL1540,CD3L,8 
2015,12,SEPTEMBER,81CN0725,CD3L,10 
2015,12,SEPTEMBER,81NR2066,CD3L,3 
2015,12,SEPTEMBER,81NR3186,CD3L,1 
2015,12,SEPTEMBER,81NR3546,CD3L,25 
2015,12,SEPTEMBER,83100133,CD3L,5 
2015,12,SEPTEMBER,83134664,CD3L,300 
2015,12,SEPTEMBER,83136734,CD3L,5 
2015,12,SEPTEMBER,83137227,CD3L,4 
2015,12,SEPTEMBER,07771000,CD3P,3 
2015,12,SEPTEMBER,07771000,CD3D,4 
2015,12,SEPTEMBER,70110044,3L,672 
2015,12,SEPTEMBER,70330884,CD3L,6 
2015,12,SEPTEMBER,70343834,CD3L,60 
2015,12,SEPTEMBER,70345934,CD3L,0 
2015,12,SEPTEMBER,70352344,CD3L,12 
2015,12,SEPTEMBER,70355464,CD3L,24 
2015,12,SEPTEMBER,72772113,CD3L,6 
2015,2,NOVEMBER,05170010,3P,750 
2015,2,NOVEMBER,05171000,3P,"4,410 "
2015,2,NOVEMBER,05173070,3P,845 
2015,2,NOVEMBER,06120017,3D,16 
2015,2,NOVEMBER,06140062,3D,"1,200 "
2015,2,NOVEMBER,06140131,3D,132 
2015,2,NOVEMBER,06150037,3D,"1,296 "
2015,2,NOVEMBER,06157801,3D,120 
2015,2,NOVEMBER,06159175,3D,600 
2015,2,NOVEMBER,06160003,3D,36 
2015,2,NOVEMBER,06160141,3D,210 
2015,2,NOVEMBER,06160702,3D,777 
2015,2,NOVEMBER,06161081,3D,864 
2015,2,NOVEMBER,06164407,3D,45 
2015,2,NOVEMBER,06166199,3D,11 
2015,2,NOVEMBER,06771000,CD3D,3 
2015,2,NOVEMBER,06771000,CD3P,30 
2015,2,NOVEMBER,06771000,CD3D,2 
2015,2,NOVEMBER,06771000,CD3P,5 
2015,2,NOVEMBER,06771000,CD3D,6 
2015,2,NOVEMBER,06771000,CD3D,2 
2015,2,NOVEMBER,06771000,CD3P,48 
2015,2,NOVEMBER,06771000,CD3D,2 
2015,2,NOVEMBER,06771002,CD3D,2 
2015,2,NOVEMBER,06771002,CD3D,10 
2015,2,NOVEMBER,06771002,CD3P,1 
2015,12,SEPTEMBER,73770084,CD3L,6 
2015,12,SEPTEMBER,78770224,CD3L,6 
2015,12,SEPTEMBER,78776143,CD3L,0 
2015,12,SEPTEMBER,81200004,CD3L,6 
2015,12,SEPTEMBER,81200004,CD3L,6 
2015,12,SEPTEMBER,81BL0070,CD3L,2 
2015,12,SEPTEMBER,81BL1000,CD3L,1 
2015,12,SEPTEMBER,81CN1486,CD3L,3 
2015,12,SEPTEMBER,81NR0326,CD3L,2 
2015,12,SEPTEMBER,83137914,CD3L,4 
2015,12,SEPTEMBER,83137964,CD3L,1 
2015,12,SEPTEMBER,06116031,3D,350 
2015,12,SEPTEMBER,06142012,3D,0 
2015,12,SEPTEMBER,06156052,3D,252 
2015,12,SEPTEMBER,06158029,3D,36 
2015,12,SEPTEMBER,06159171,3D,100 
2015,12,SEPTEMBER,06160014,3P,10 
2015,12,SEPTEMBER,06160022,3D,96 
2015,12,SEPTEMBER,06160101,3D,40 
2015,12,SEPTEMBER,06160338,3D,"1,188 "
2015,12,SEPTEMBER,06161648,3D,420 
2015,12,SEPTEMBER,06166085,3D,56 
2015,12,SEPTEMBER,06771002,CD3D,2 
2015,12,SEPTEMBER,06771002,CD3D,2 
2015,12,SEPTEMBER,06771531,CD3P,11 
2015,12,SEPTEMBER,06771534,CD3P,1 
2015,12,SEPTEMBER,06771539,CD3P,4 
2015,12,SEPTEMBER,06772276,CD3D,16 
2015,12,SEPTEMBER,06772301,CD3D,4 
2015,12,SEPTEMBER,06773069,CD3D,7 
2015,12,SEPTEMBER,06773901,CD3D,3 
2015,1,OCTOBER,05170003,3P,315 
2015,1,OCTOBER,05771000,CD3P,0 
2015,1,OCTOBER,06110321,3P,22 
2015,1,OCTOBER,06130018,3D,112 
2015,1,OCTOBER,06140132,3D,50 
2015,1,OCTOBER,06157000,3D,48 
2015,1,OCTOBER,06159202,3D,144 
2015,1,OCTOBER,06159204,3D,72 
2015,1,OCTOBER,06160070,3D,20 
2015,1,OCTOBER,06160092,3D,60 
2015,1,OCTOBER,06160159,3D,"1,026 "
2015,1,OCTOBER,06160335,3D,378 
2015,1,OCTOBER,06161007,3P,264 
2015,1,OCTOBER,06161054,3D,384 
2015,1,OCTOBER,06161631,3D,936 
2015,1,OCTOBER,06162512,3P,44 
2015,1,OCTOBER,06166006,3D,440 
2015,1,OCTOBER,06770208,CD3D,9 
2015,1,OCTOBER,06770425,CD3D,270 
2015,1,OCTOBER,06770494,CD3D,1 
2015,1,OCTOBER,06771000,CD3D,10 
2015,1,OCTOBER,06771000,CD3D,4 
2015,1,OCTOBER,06771000,CD3D,10 
2015,1,OCTOBER,06771000,CD3D,1 
2015,1,OCTOBER,06771000,CD3D,2 
2015,1,OCTOBER,06771001,CD3D,600 
2015,1,OCTOBER,06771002,CD3D,1 
2015,1,OCTOBER,06771002,CD3M,0 
2015,1,OCTOBER,06771002,CD3D,12 
2015,1,OCTOBER,06771002,CD3D,1 
2015,1,OCTOBER,06771275,CD3D,3 
2015,1,OCTOBER,06771673,CD3D,0 
2015,1,OCTOBER,06771691,CD3D,23 
2015,1,OCTOBER,06772092,CD3D,1 
2015,1,OCTOBER,06776882,CD3D,3 
2015,1,OCTOBER,06776920,CD3D,13 
2015,1,OCTOBER,06779320,CD3D,25 
2015,1,OCTOBER,06169935,3D,300 
2015,1,OCTOBER,06181543,3D,135 
2015,1,OCTOBER,06182018,3D,504 
2015,1,OCTOBER,06770082,CD3D,37 
2015,1,OCTOBER,06770540,CD3D,2 
2015,1,OCTOBER,06770740,CD3D,1 
2015,1,OCTOBER,06771000,CD3P,0 
2015,1,OCTOBER,06771000,CD3P,240 
2015,1,OCTOBER,06771000,CD3D,120 
2015,1,OCTOBER,06771000,CD3P,6 
2015,1,OCTOBER,06771000,CD3D,0 
2015,1,OCTOBER,06771000,CD3P,6 
2015,1,OCTOBER,06771000,CD3P,1 
2015,1,OCTOBER,06771000,CD3D,10 
2015,1,OCTOBER,06771000,CD3D,2 
2015,1,OCTOBER,06771000,CD3D,1 
2015,1,OCTOBER,06771000,CD3D,4 
2015,1,OCTOBER,06771000,CD3D,1 
2015,1,OCTOBER,06771000,CD3D,3 
2015,1,OCTOBER,06771000,CD3D,2 
2015,1,OCTOBER,06771002,CD3P,16 
2015,1,OCTOBER,06771002,CD3P,2 
2015,1,OCTOBER,06771002,CD3D,2 
2015,1,OCTOBER,06771002,CD3D,1 
2015,1,OCTOBER,06771521,CD3D,4 
2015,1,OCTOBER,06771713,CD3D,9 
2015,1,OCTOBER,06771998,CD3D,10 
2015,1,OCTOBER,06772143,CD3D,2 
2015,1,OCTOBER,06775914,CD3D,14 
2015,1,OCTOBER,06778622,CD3D,2 
2015,1,OCTOBER,06779012,CD3D,1 
2015,1,OCTOBER,06779023,CD3D,0 
2015,1,OCTOBER,06779060,CD3D,4 
2015,1,OCTOBER,06779080,CD3D,1 
2015,1,OCTOBER,06779329,CD3D,24 
2015,1,OCTOBER,06779804,CD3D,12 
2015,1,OCTOBER,05110007,3P,825 
2015,1,OCTOBER,06159182,3D,100 
2015,1,OCTOBER,06168765,3M,60 
2015,1,OCTOBER,06771000,CD3D,4 
2015,1,OCTOBER,06772103,CD3D,1 
2015,1,OCTOBER,06775319,CD3D,3 
2015,1,OCTOBER,06776920,CD3D,2 
2015,1,OCTOBER,06779315,CD3D,6 
2015,1,OCTOBER,70110011,3L,432 
2015,1,OCTOBER,70331814,CD3L,36 
2015,1,OCTOBER,70347674,CD3L,60 
2015,1,OCTOBER,70347874,CD3L,12 
2015,1,OCTOBER,70354464,CD3L,0 
2015,1,OCTOBER,70354782,CD3L,12 
2015,1,OCTOBER,70449044,CD3L,12 
2015,1,OCTOBER,70554404,CD3L,12 
2015,1,OCTOBER,70779974,CD3L,12 
2015,1,OCTOBER,71712033,3L,0 
2015,1,OCTOBER,74770673,CD3L,13 
2015,1,OCTOBER,74774013,CD3L,3 
2015,1,OCTOBER,75754536,3L,"3,600 "
2015,1,OCTOBER,75770002,CD3L,6 
2015,1,OCTOBER,76772124,CD3L,1 
2015,1,OCTOBER,79BL0060,3L,8 
2015,1,OCTOBER,79PKCN56,3L,100 
2015,1,OCTOBER,80807003,3D,150 
2015,1,OCTOBER,81BL0110,CD3L,2 
2015,1,OCTOBER,81BL1290,CD3L,12 
2015,1,OCTOBER,81BL1480,CD3L,1 
2015,1,OCTOBER,81BL1780,CD3L,1 
2015,1,OCTOBER,81NR2406,CD3L,3 
2015,1,OCTOBER,81NR2836,CD3L,1 
2015,1,OCTOBER,81NR3406,CD3L,2 
2015,1,OCTOBER,83137954,CD3L,1 
2015,1,OCTOBER,01127032,3P,"2,100 "
2015,1,OCTOBER,02771000,CD3P,2 
2015,12,SEPTEMBER,09150352,3D,96 
2015,12,SEPTEMBER,09150822,3D,280 
2015,12,SEPTEMBER,09160011,3D,"1,417 "
2015,12,SEPTEMBER,09771000,CD3D,5 
2015,12,SEPTEMBER,70331134,CD3L,12 
2015,12,SEPTEMBER,70333994,CD3L,6 
2015,12,SEPTEMBER,70343634,CD3L,2 
2015,12,SEPTEMBER,70352044,CD3L,12 
2015,12,SEPTEMBER,70353334,CD3L,12 
2015,12,SEPTEMBER,70357204,CD3L,1 
2015,12,SEPTEMBER,70440554,CD3L,12 
2015,12,SEPTEMBER,70550124,CD3L,12 
2015,12,SEPTEMBER,70550834,CD3L,3 
2015,12,SEPTEMBER,70553024,CD3L,15 
2015,12,SEPTEMBER,70554024,CD3L,12 
2015,12,SEPTEMBER,70554714,CD3L,12 
2015,12,SEPTEMBER,70771501,CD3L,3 
2015,12,SEPTEMBER,70773824,CD3L,0 
2015,12,SEPTEMBER,71773114,CD3L,4 
2015,12,SEPTEMBER,74772874,CD3L,1 
2015,12,SEPTEMBER,74775603,CD3L,26 
2015,12,SEPTEMBER,78770054,CD3L,6 
2015,12,SEPTEMBER,80807589,3D,165 
2015,12,SEPTEMBER,81CN0276,CD3L,0 
2015,12,SEPTEMBER,81NR2686,CD3L,5 
2015,12,SEPTEMBER,81NR2795,CD3L,2 
2015,12,SEPTEMBER,81NR3506,CD3L,6 
2015,12,SEPTEMBER,81NR3696,CD3L,1 
2015,12,SEPTEMBER,83108614,CD3L,1 
2015,12,SEPTEMBER,83109684,CD3L,1 
2015,12,SEPTEMBER,83109824,CD3L,6 
2015,12,SEPTEMBER,02115036,3P,"4,760 "
2015,12,SEPTEMBER,05116007,3P,17 
2015,12,SEPTEMBER,05140001,3P,300 
2015,12,SEPTEMBER,05173051,3P,150 
2015,12,SEPTEMBER,05173060,3P,60 
2015,12,SEPTEMBER,05771003,CD3P,7 
2015,12,SEPTEMBER,06164430,3D,96 
2015,12,SEPTEMBER,06771000,CD3D,6 
2015,12,SEPTEMBER,06771000,CD3D,10 
2015,12,SEPTEMBER,06771000,CD3D,6 
2015,12,SEPTEMBER,06771002,CD3D,47 
2015,1,OCTOBER,07770108,CD3D,6 
2015,1,OCTOBER,09772028,CD3D,5 
2015,1,OCTOBER,10140002,3D,78 
2015,1,OCTOBER,10770129,CD3D,2 
2015,1,OCTOBER,10770130,CD3D,10 
2015,1,OCTOBER,10771000,CD3D,3 
2015,2,NOVEMBER,70346564,CD3L,12 
2015,2,NOVEMBER,70347924,CD3L,12 
2015,2,NOVEMBER,70348244,CD3L,12 
2015,2,NOVEMBER,70350504,CD3L,24 
2015,2,NOVEMBER,70351164,CD3L,72 
2015,2,NOVEMBER,70354684,CD3L,48 
2015,2,NOVEMBER,70355524,CD3L,12 
2015,2,NOVEMBER,70355964,CD3L,12 
2015,2,NOVEMBER,70440226,CD3L,40 
2015,2,NOVEMBER,70442754,CD3L,72 
2015,2,NOVEMBER,70443804,CD3L,3 
2015,2,NOVEMBER,70444204,CD3L,6 
2015,2,NOVEMBER,70449524,CD3L,48 
2015,2,NOVEMBER,70449734,CD3L,36 
2015,2,NOVEMBER,70552994,CD3L,252 
2015,2,NOVEMBER,70662434,CD3L,48 
2015,2,NOVEMBER,70667004,CD3L,24 
2015,2,NOVEMBER,70772114,CD3L,114 
2015,2,NOVEMBER,70772534,CD3L,12 
2015,2,NOVEMBER,70773404,CD3L,87 
2015,2,NOVEMBER,70775324,CD3L,6 
2015,2,NOVEMBER,70779304,CD3L,24 
2015,2,NOVEMBER,73730023,3L,240 
2015,2,NOVEMBER,74740304,3L,120 
2015,2,NOVEMBER,74744043,3L,96 
2015,2,NOVEMBER,74770008,CD3L,360 
2015,2,NOVEMBER,74770772,CD3L,0 
2015,2,NOVEMBER,74775223,CD3L,32 
2015,2,NOVEMBER,77770534,CD3L,12 
2015,2,NOVEMBER,77771054,CD3L,0 
2015,2,NOVEMBER,78770033,CD3L,24 
2015,2,NOVEMBER,78770693,CD3L,72 
2015,2,NOVEMBER,78776303,CD3L,28 
2015,2,NOVEMBER,79BL0710,3L,8 
2015,2,NOVEMBER,79BL0870,3L,56 
2015,2,NOVEMBER,79PKCN16,3L,400 
2015,2,NOVEMBER,80770334,CD3D,3 
2015,2,NOVEMBER,80770394,CD3D,1 
2015,2,NOVEMBER,80770444,CD3D,1 
2015,2,NOVEMBER,80770494,CD3D,1 
2015,2,NOVEMBER,81BL1330,CD3L,9 
2015,2,NOVEMBER,81CN0556,CD3L,95 
2015,2,NOVEMBER,81NR2116,CD3L,126 
2015,2,NOVEMBER,81NR2776,CD3L,50 
2015,2,NOVEMBER,81NR2846,CD3L,4 
2015,2,NOVEMBER,81NR2976,CD3L,51 
2015,2,NOVEMBER,81NR4566,CD3L,45 
2015,12,SEPTEMBER,05110070,3P,280 
2015,12,SEPTEMBER,05174002,3P,180 
2015,12,SEPTEMBER,06110029,3D,102 
2015,12,SEPTEMBER,06110140,3D,92 
2015,12,SEPTEMBER,06160040,3D,72 
2015,12,SEPTEMBER,06160168,3D,21 
2015,12,SEPTEMBER,06770039,CD3D,14 
2015,12,SEPTEMBER,06770351,CD3D,3 
2015,12,SEPTEMBER,06771000,CD3D,10 
2015,12,SEPTEMBER,06771000,CD3D,4 
2015,12,SEPTEMBER,06771000,CD3D,5 
2015,12,SEPTEMBER,06771002,CD3D,3 
2015,12,SEPTEMBER,06772105,CD3D,7 
2015,12,SEPTEMBER,06772192,CD3D,4 
2015,12,SEPTEMBER,06772379,CD3D,4 
2015,12,SEPTEMBER,06779005,CD3D,3 
2015,12,SEPTEMBER,07771000,CD3D,4 
2015,2,NOVEMBER,06771002,CD3D,10 
2015,2,NOVEMBER,06771002,CD3D,2 
2015,2,NOVEMBER,06771522,CD3D,7 
2015,2,NOVEMBER,06771542,CD3P,2 
2015,2,NOVEMBER,06771677,CD3D,16 
2015,2,NOVEMBER,06771734,CD3D,155 
2015,2,NOVEMBER,06772100,CD3D,87 
2015,2,NOVEMBER,06772159,CD3D,0 
2015,2,NOVEMBER,06772185,CD3D,2 
2015,2,NOVEMBER,06775436,CD3P,24 
2015,2,NOVEMBER,06776880,CD3D,8 
2015,2,NOVEMBER,06776923,CD3D,11 
2015,2,NOVEMBER,06778623,CD3D,3 
2015,2,NOVEMBER,06779007,CD3D,9 
2015,2,NOVEMBER,06779020,CD3D,4 
2015,2,NOVEMBER,06779021,CD3D,2 
2015,2,NOVEMBER,06779070,CD3D,61 
2015,1,OCTOBER,70111104,3L,600 
2015,1,OCTOBER,70111944,3L,180 
2015,1,OCTOBER,70117094,3L,672 
2015,1,OCTOBER,70118174,3L,180 
2015,1,OCTOBER,70120334,3L,300 
2015,1,OCTOBER,70122304,CD3L,0 
2015,1,OCTOBER,70330784,CD3L,0 
2015,1,OCTOBER,70337154,CD3L,0 
2015,1,OCTOBER,70339154,CD3L,24 
2015,1,OCTOBER,70341324,CD3L,12 
2015,1,OCTOBER,70345224,CD3L,16 
2015,1,OCTOBER,70345394,CD3L,6 
2015,1,OCTOBER,70346914,CD3L,5 
2015,1,OCTOBER,70348744,CD3L,18 
2015,1,OCTOBER,70349154,CD3L,36 
2015,1,OCTOBER,70351554,CD3L,48 
2015,1,OCTOBER,70352344,CD3L,24 
2015,1,OCTOBER,70353614,CD3L,36 
2015,1,OCTOBER,70353704,CD3L,24 
2015,1,OCTOBER,70355164,CD3L,11 
2015,1,OCTOBER,70355634,CD3L,12 
2015,1,OCTOBER,70442754,CD3L,48 
2015,1,OCTOBER,70443154,CD3L,12 
2015,1,OCTOBER,70448774,CD3L,24 
2015,1,OCTOBER,70554934,CD3L,12 
2015,1,OCTOBER,70554944,CD3L,72 
2015,1,OCTOBER,70663604,CD3L,0 
2015,1,OCTOBER,70774014,CD3L,137 
2015,1,OCTOBER,70777974,CD3L,6 
2015,1,OCTOBER,72772043,CD3L,12 
2015,1,OCTOBER,74743063,3L,"3,168 "
2015,1,OCTOBER,74770324,CD3L,6 
2015,1,OCTOBER,74770764,CD3L,6 
2015,1,OCTOBER,74770782,CD3L,48 
2015,1,OCTOBER,74771884,CD3L,1 
2015,1,OCTOBER,74772233,CD3L,166 
2015,1,OCTOBER,74772893,CD3L,26 
2015,1,OCTOBER,76760023,3L,144 
2015,1,OCTOBER,77115583,3L,120 
2015,1,OCTOBER,77770024,CD3L,74 
2015,1,OCTOBER,77770454,CD3L,9 
2015,1,OCTOBER,78770963,CD3L,6 
2015,1,OCTOBER,78772013,CD3L,16 
2015,1,OCTOBER,79BL0870,3L,64 
2015,1,OCTOBER,79BL7150,3L,984 
2015,1,OCTOBER,79NR2956,3L,50 
2015,1,OCTOBER,79NR2966,3L,40 
2015,1,OCTOBER,80807466,3D,308 
2015,1,OCTOBER,80807568,3D,144 
2015,12,SEPTEMBER,07770005,CD3D,156 
2015,12,SEPTEMBER,07771000,CD3D,1 
2015,12,SEPTEMBER,07771000,CD3D,1 
2015,1,OCTOBER,07771000,CD3P,"2,487 "
2015,1,OCTOBER,70111534,3L,12 
2015,1,OCTOBER,70119484,3L,672 
2015,1,OCTOBER,70333994,CD3L,6 
2015,1,OCTOBER,70337144,CD3L,12 
2015,1,OCTOBER,70347004,CD3L,36 
2015,1,OCTOBER,70350012,CD3L,12 
2015,1,OCTOBER,70352644,CD3L,36 
2015,1,OCTOBER,70553834,CD3L,8 
2015,1,OCTOBER,70554414,CD3L,36 
2015,1,OCTOBER,70558564,CD3L,6 
2015,1,OCTOBER,72772024,CD3L,1 
2015,1,OCTOBER,74745234,3L,0 
2015,1,OCTOBER,79BL7030,3L,8 
2015,1,OCTOBER,79NR0456,3L,100 
2015,1,OCTOBER,79NR7797,3L,100 
2015,1,OCTOBER,81NR2186,CD3L,0 
2015,1,OCTOBER,81NR2795,CD3L,2 
2015,1,OCTOBER,81NR9586,CD3L,26 
2015,1,OCTOBER,83137894,CD3L,6 
2015,1,OCTOBER,01127044,3P,859 
2015,12,SEPTEMBER,06772212,CD3D,6 
2015,12,SEPTEMBER,06776839,CD3D,3 
2015,12,SEPTEMBER,06779961,CD3P,4 
2015,12,SEPTEMBER,07771000,CD3P,"2,300 "
2015,12,SEPTEMBER,09120008,3D,30 
2015,12,SEPTEMBER,09150808,3D,48 
2015,12,SEPTEMBER,09770516,CD3D,5 
2015,12,SEPTEMBER,70350079,CD3L,12 
2015,12,SEPTEMBER,70356240,CD3L,1 
2015,12,SEPTEMBER,70559992,CD3L,3 
2015,11,AUGUST,05110039,3P,256 
2015,11,AUGUST,05171001,3P,810 
2015,11,AUGUST,05178006,3D,186 
2015,11,AUGUST,06130005,3D,56 
2015,11,AUGUST,06160053,3D,20 
2015,11,AUGUST,06160144,3P,154 
2015,11,AUGUST,06160330,3D,"1,188 "
2015,11,AUGUST,06168038,3D,30 
2015,11,AUGUST,06770493,CD3D,4 
2015,11,AUGUST,06770609,CD3D,1 
2015,11,AUGUST,06771000,CD3D,1 
2015,11,AUGUST,06771002,CD3D,8 
